Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,819.75,1122.75,0,0,1,214,9,0,0,102.977,102.977,102.977,15.6805,15.6805,15.6805, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,880,1095.5,0,0,1,87,6,0,0,156.897,156.897,156.897,9.32947,9.32947,9.32947, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,394,1091.5,1,0,1,121,7,0,0,138.066,138.066,138.066,18.7586,18.7586,18.7586, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,119,1052,0,0,1,154,9,0,0,238.896,238.922,238.909,12.5203,12.5058,12.5125, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,78,1036.5,0,0,1,92,6,180,51,252.457,252.587,252.913,4.73122,3.31795,3.07287, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,881.5,1021.5,0,0,1,69,6,120,9,225.42,227.232,225.319,24.9186,24.5059,24.6548, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,132.5,999.5,0,0,1,330,11,0,0,240.5,240.336,240.394,16.0178,15.8886,15.9274, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,861.912,996.647,0,0,1,87,6,300,213,201.172,18.0805,197.966,48.7032,16.939,48.1804, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,116.5,955,0,0,1,78,6,0,0,249.936,250.192,249.962,11.4272,11.0767,11.4617, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,339.5,948.5,1,0,1,133,8,0,0,252.94,252.94,252.94,6.43694,6.43694,6.43694, "2019-04-13 [18:42:13]: no comment"
