Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,215.827,659.635,0,0,2,86,6,0,0,141.581,141.581,141.581,5.6717,5.6717,5.6717, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,225.6,653.3,0,0,2,156,8,0,0,130.994,130.994,130.994,8.20977,8.20977,8.20977, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,18.2012,663.811,0,0,3,112,6,0,0,169.616,169.616,169.616,22.5805,22.5805,22.5805, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,17.5,654,0,0,3,87,6,0,0,174.161,174.161,174.161,19.7021,19.7021,19.7021, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,222.5,610.5,0,0,3,120,7,0,0,121.917,121.917,121.917,12.008,12.008,12.008, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,528.176,508.706,0,0,4,93,6,0,0,239.591,239.591,239.591,2.272,2.272,2.272, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,717,489,1,0,3,82,7,0,0,135.256,135.256,135.256,6.26334,6.26334,6.26334, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,235.5,421.5,0,0,2,123,7,0,0,131.959,131.959,131.959,8.78303,8.78303,8.78303, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,246,414.5,0,0,2,89,6,0,0,128.539,128.539,128.539,8.51785,8.51785,8.51785, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,640.919,404.513,1,0,2,89,6,0,0,147.764,147.764,147.764,5.42928,5.42928,5.42928, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,966.75,381.25,0,0,2,92,6,0,0,179.37,179.37,179.37,4.85531,4.85531,4.85531, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,373,378.5,0,0,3,92,6,0,0,114.609,114.609,114.609,9.42867,9.42867,9.42867, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,390,367.5,0,0,3,89,6,0,0,111.652,111.652,111.652,8.18629,8.18629,8.18629, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,932,358,0,0,2,56,6,0,0,201,201,201,10.5656,10.5656,10.5656, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,206.231,318.846,0,0,3,163,9,0,0,239.552,239.552,239.552,7.40567,7.40567,7.40567, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,188,318.5,0,0,3,123,8,0,0,218.171,218.171,218.171,18.1268,18.1268,18.1268, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,362,258,0,0,2,71,6,0,0,120.366,120.366,120.366,6.59487,6.59487,6.59487, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,181,254.5,1,0,4,91,6,0,0,139.769,139.769,139.769,5.85861,5.85861,5.85861, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,191.5,252,1,0,4,88,6,0,0,137.989,137.989,137.989,6.13122,6.13122,6.13122, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,405,231.5,0,0,3,89,6,0,0,136.955,136.955,136.955,5.84573,5.84573,5.84573, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,378.538,221.808,0,0,2,144,7,0,0,160.924,160.924,160.924,2.30213,2.30213,2.30213, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,187.982,216.829,1,0,2,104,7,0,0,146.933,146.933,146.933,5.51337,5.51337,5.51337, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,563.5,211,0,0,2,161,8,300,2,199.311,198.429,199.205,9.59238,9.66686,9.62116, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,523.2,209.1,0,0,3,134,7,60,2,196.134,195.91,194.657,10.6752,9.02837,9.88912, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,404.839,209.292,0,0,2,129,7,0,0,90.2481,90.2481,90.2481,30.7566,30.7566,30.7566, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,250.5,144,1,0,2,81,6,0,0,63.4815,63.4815,63.4815,22.1211,22.1211,22.1211, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,408.338,132.592,0,0,4,121,8,0,0,254.686,254.686,254.686,1.6807,1.6807,1.6807, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,402.3,113.6,0,0,4,143,8,0,0,247.832,247.832,247.832,5.27546,5.27546,5.27546, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,937.071,13.8176,0,0,3,109,8,0,0,174.716,174.716,174.716,20.2497,20.2497,20.2497, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,928.15,11.05,0,0,3,125,7,0,0,178.656,178.656,178.656,24.6461,24.6461,24.6461, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,151.5,11.5,0,0,2,178,8,0,0,166.051,166.051,166.051,21.9765,21.9765,21.9765, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,165.5,11,0,0,2,114,7,0,0,178.877,178.877,178.877,20.4278,20.4278,20.4278, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,974.5,1596,0,0,1,86,6,0,0,254.093,254.093,254.093,3.1921,3.1921,3.1921, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,959.8,1577.4,0,0,1,82,7,0,0,254.451,254.451,254.451,1.96465,1.96465,1.96465, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,148,1575.5,0,0,1,89,6,0,0,254.483,254.483,254.483,2.15255,2.15255,2.15255, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,126,1570.5,0,0,1,89,6,0,0,254.236,254.236,254.236,2.22724,2.22724,2.22724, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,152,1519.5,0,0,1,53,6,0,0,21.4151,21.4151,21.4151,15.5309,15.5309,15.5309, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,1068.5,1514,0,0,1,218,9,0,0,192.633,192.633,192.633,42.3531,42.3531,42.3531, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,923,1509,0,0,1,178,9,0,0,252.32,252.32,252.32,4.04346,4.04346,4.04346, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,879.5,1500,0,0,1,122,7,0,0,164.557,164.557,164.557,7.16847,7.16847,7.16847, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,458.3,1465.6,1,0,1,211,9,0,0,134.28,134.28,134.28,7.72989,7.72989,7.72989, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 1,390.7,1443.9,1,0,1,109,6,0,0,155.505,155.505,155.505,5.2375,5.2375,5.2375, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,541,1437.5,0,0,1,134,7,0,0,174.351,174.351,174.351,24.5367,24.5367,24.5367, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,789.767,1436.71,0,0,1,122,6,0,0,176.189,176.189,176.189,28.005,28.005,28.005, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,653,1429,0,0,1,182,8,0,0,136.857,136.857,136.857,6.51237,6.51237,6.51237, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,144.5,1424,0,0,1,87,6,0,0,154,154,154,3.27934,3.27934,3.27934, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,171.5,1423.5,0,0,1,172,8,0,0,153.256,153.256,153.256,4.63186,4.63186,4.63186, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,425,1417.5,1,0,1,87,6,0,0,153.287,153.287,153.287,5.30426,5.30426,5.30426, "2019-04-14 [4:16:52 PM]: no comment"
