Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,908,439,1,0,2,47,5,184,236,96.8723,238.213,249.106,3.16959,6.04843,4.70872, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,920,438,1,0,2,87,7,184,237,93.6092,240.46,248.92,4.12703,8.1387,4.84534, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,964.448,438.621,1,0,2,79,5,180,228,94.1899,244.165,245.684,5.42969,6.84273,6.89474, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,973.6,434.3,1,0,2,86,6,184,236,98.8721,238.174,248.547,4.63061,9.72339,4.56878, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,474.34,443.88,1,0,2,121,7,182,222,95.9835,238.347,244.355,5.43126,10.0039,7.6852, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,467,433,1,0,2,113,6,182,217,94.7434,236.575,242.044,5.30431,10.9306,6.99762, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,301,445.5,1,0,3,63,5,174,98,87.2381,180.413,172.127,6.52832,8.76364,13.6497, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,300.5,435.5,1,0,3,79,6,170,101,93.1392,185.013,170.468,11.1054,10.5831,17.1949, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,294.5,431.5,1,0,3,94,7,122,126,121.755,210.138,123.915,9.28827,19.8908,25.9871, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,414.5,433.5,1,0,2,92,6,180,233,98.6304,245.957,248.217,5.07195,7.48395,5.46928, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,425.3,426.4,1,0,2,95,6,182,214,92.6737,238.411,241.232,3.84121,8.50788,5.5107, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1165,426,1,0,3,64,5,184,231,95.8438,235.672,246.906,4.02189,10.6874,6.45928, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1158.5,420.5,1,0,3,81,5,182,230,96.6667,241.753,247.173,4.53815,9.39978,5.763, "2020-03-25 [15:20:29]: no comment"
