Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,36.3904,956.959,0,0,5,234,10,0,0,212.761,212.761,212.761,42.6603,42.6603,42.6603, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,882.044,810.926,0,0,2,236,11,0,0,235.064,235.064,235.064,3.68079,3.68079,3.68079, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,202,811.5,0,0,2,271,10,0,0,240.218,240.218,240.218,4.97044,4.97044,4.97044, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,169.5,693.5,0,0,3,238,10,0,0,135.79,135.79,135.79,11.2115,11.2115,11.2115, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,991.5,709,0,0,5,312,11,0,0,170.526,170.526,170.526,8.12251,8.12251,8.12251, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,37.6019,666.957,0,0,6,209,9,0,0,216.612,216.612,216.612,38.8395,38.8395,38.8395, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,44.055,628.317,0,0,6,467,13,0,0,252.118,252.118,252.118,8.3006,8.3006,8.3006, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,465.8,602.4,0,0,8,189,9,0,0,39.2593,39.2593,39.2593,24.7968,24.7968,24.7968, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,920.376,586.98,0,0,5,179,9,300,23,5.82682,5.36872,6.1676,11.3723,11.5109,11.4883, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,168,582,0,0,5,189,9,0,0,3.92593,3.79365,3.89418,7.57515,7.33665,7.75414, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,896.773,566.259,0,0,4,160,9,0,0,232.606,232.606,232.606,14.1587,14.1587,14.1587, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,190.41,567.13,0,0,3,280,10,0,0,228.125,228.125,228.125,16.3837,16.3837,16.3837, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,423.094,480.67,1,0,2,260,10,0,0,133.496,133.496,133.496,7.0016,7.0016,7.0016, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,541.579,473.09,0,0,4,271,11,0,0,239.059,239.059,239.059,3.86412,3.86412,3.86412, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,542,458,0,0,4,230,9,0,0,239.004,239.004,239.004,5.38624,5.38624,5.38624, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,541.5,416.5,0,0,4,405,12,0,0,240.807,240.807,240.807,5.1796,5.1796,5.1796, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,971.7,486.4,0,0,8,245,11,0,0,187.657,187.657,187.657,4.09258,4.09258,4.09258, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,976,461,0,0,8,400,12,0,0,189.632,189.632,189.632,4.31775,4.31775,4.31775, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,973.562,431.992,0,0,8,268,11,0,0,192.052,192.052,192.052,3.65087,3.65087,3.65087, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,971.885,416.423,0,0,8,272,12,0,0,189.989,189.989,189.989,5.48485,5.48485,5.48485, "2019-04-14 [4:16:52 PM]: no comment"
"\\Mac\Home\Desktop\ot-picker\pic6.jpg", 0,969.5,390.5,0,0,8,379,11,0,0,183.266,183.266,183.266,6.82101,6.82101,6.82101, "2019-04-14 [4:16:52 PM]: no comment"
